City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,Dingle,10.9995,122.6711,73.22,89,40,6.87,PH,2021-12-05 22:39:19
1,Puerto Ayora,-0.7393,-90.3518,76.96,85,53,9.62,EC,2021-12-05 22:39:19
2,Bredasdorp,-34.5322,20.0403,60.28,96,100,8.48,ZA,2021-12-05 22:39:20
3,Geraldton,-28.7667,114.6,64.81,82,1,8.05,AU,2021-12-05 22:39:20
4,Sarti,40.1,23.9833,57.61,80,28,6.51,GR,2021-12-05 22:39:20
5,Hamilton,39.1834,-84.5333,61.43,80,90,1.99,US,2021-12-05 22:35:27
6,Tiksi,71.6872,128.8694,-16.01,95,100,6.11,RU,2021-12-05 22:39:21
7,Mangai,-4.05,19.5333,69.94,98,100,0.87,CD,2021-12-05 22:39:21
8,Ribeira Grande,38.5167,-28.7,63.93,73,72,7.83,PT,2021-12-05 22:39:21
9,Lasa,46.6166,10.7002,27.48,92,95,5.59,IT,2021-12-05 22:34:32
10,Vagur,61.4732,-6.8119,41.59,63,75,22.59,FO,2021-12-05 22:39:21
11,Bluff,-46.6,168.3333,53.8,50,59,14.12,NZ,2021-12-05 22:39:22
12,Albany,42.6001,-73.9662,37.81,60,97,4.61,US,2021-12-05 22:38:05
13,Port-Gentil,-0.7193,8.7815,80.56,94,75,8.05,GA,2021-12-05 22:39:22
14,Karpogory,64.0019,44.4451,-1.34,100,64,3.06,RU,2021-12-05 22:39:22
15,Qaanaaq,77.484,-69.3632,20.52,81,100,6.4,GL,2021-12-05 22:39:23
16,Atuona,-9.8,-139.0333,78.46,76,5,18.14,PF,2021-12-05 22:39:23
17,Hermanus,-34.4187,19.2345,60.91,94,100,10.36,ZA,2021-12-05 22:39:23
18,Esil,51.9556,66.4042,17.83,95,98,6.89,KZ,2021-12-05 22:39:24
19,Lazurne,46.084,32.5295,39.02,81,100,14.03,UA,2021-12-05 22:39:24
20,Vila Velha,-20.3297,-40.2925,78.75,87,40,7.0,BR,2021-12-05 22:38:08
21,Mayo,38.8876,-76.5119,50.86,62,75,0.0,US,2021-12-05 22:39:24
22,Herat,34.5,62.0,43.23,41,0,6.51,AF,2021-12-05 22:39:24
23,Hobart,-42.8794,147.3294,63.01,57,40,5.01,AU,2021-12-05 22:39:25
24,Hot Springs,34.5037,-93.0552,72.0,81,75,8.01,US,2021-12-05 22:36:18
25,Rikitea,-23.1203,-134.9692,76.5,74,99,8.61,PF,2021-12-05 22:39:25
26,Hilo,19.7297,-155.09,76.73,88,75,14.97,US,2021-12-05 22:39:25
27,Zhezkazgan,47.8043,67.7144,31.6,93,100,6.96,KZ,2021-12-05 22:39:26
28,Seda,57.65,25.75,2.32,96,71,5.35,LV,2021-12-05 22:39:26
29,Yellowknife,62.456,-114.3525,-19.59,84,20,3.44,CA,2021-12-05 22:35:01
30,Jamestown,42.097,-79.2353,43.92,49,90,11.01,US,2021-12-05 22:38:06
31,Saint George,37.1041,-113.5841,72.36,24,1,1.99,US,2021-12-05 22:35:41
32,Chuy,-33.6971,-53.4616,65.3,82,98,7.87,UY,2021-12-05 22:39:27
33,Brae,60.3964,-1.353,40.91,62,78,8.14,GB,2021-12-05 22:39:27
34,Lebu,-37.6167,-73.65,61.21,74,0,14.38,CL,2021-12-05 22:39:27
35,Leshukonskoye,64.8989,45.7622,4.1,93,24,4.72,RU,2021-12-05 22:39:27
36,Provideniya,64.3833,-173.3,30.31,93,90,22.37,RU,2021-12-05 22:39:28
37,Castro,-24.7911,-50.0119,63.46,90,88,3.58,BR,2021-12-05 22:39:28
38,Oranjestad,12.524,-70.027,84.15,70,20,20.71,AW,2021-12-05 22:39:28
39,Torbay,47.6666,-52.7314,32.68,74,20,6.91,CA,2021-12-05 22:39:29
40,Avarua,-21.2078,-159.775,82.45,83,49,8.05,CK,2021-12-05 22:39:29
41,Tuktoyaktuk,69.4541,-133.0374,-18.4,76,40,8.05,CA,2021-12-05 22:39:29
42,Kruisfontein,-34.0033,24.7314,62.89,92,73,10.11,ZA,2021-12-05 22:39:30
43,Port Lincoln,-34.7333,135.8667,64.36,61,3,5.55,AU,2021-12-05 22:39:30
44,Clovis,36.8252,-119.7029,77.68,87,90,0.0,US,2021-12-05 22:41:23
45,Busselton,-33.65,115.3333,61.05,67,58,17.4,AU,2021-12-05 22:41:23
46,Asyut,27.181,31.1837,53.78,60,99,5.88,EG,2021-12-05 22:41:24
47,Mataura,-46.1927,168.8643,55.47,47,92,5.06,NZ,2021-12-05 22:41:24
48,Nhulunbuy,-12.2333,136.7667,84.81,70,69,2.3,AU,2021-12-05 22:41:24
49,Dondo,-19.6094,34.7431,76.51,93,0,2.59,MZ,2021-12-05 22:41:25
50,Nabire,-3.3667,135.4833,81.43,73,91,4.21,ID,2021-12-05 22:41:25
51,Mount Isa,-20.7333,139.5,76.77,65,100,16.11,AU,2021-12-05 22:41:25
52,Vaini,-21.2,-175.2,80.76,89,75,13.8,TO,2021-12-05 22:41:25
53,Bowen,-20.0167,148.2333,84.42,59,15,15.86,AU,2021-12-05 22:41:26
54,Wanaka,-44.7,169.15,50.11,68,98,5.01,NZ,2021-12-05 22:39:14
55,Ushuaia,-54.8,-68.3,49.66,57,40,28.77,AR,2021-12-05 22:41:26
56,Gorontalo,0.5412,123.0595,78.64,89,89,2.77,ID,2021-12-05 22:41:26
57,Klamath Falls,42.2249,-121.7817,57.96,24,1,3.0,US,2021-12-05 22:41:27
58,East London,-33.0153,27.9116,68.79,94,100,4.61,ZA,2021-12-05 22:37:38
59,Bethel,41.3712,-73.414,43.12,53,1,4.61,US,2021-12-05 22:36:58
60,Auki,-8.7676,160.7034,81.66,85,98,10.4,SB,2021-12-05 22:41:27
61,Nikolskoye,59.7035,30.7861,-0.6,97,8,4.56,RU,2021-12-05 22:41:27
62,Acapulco,16.8634,-99.8901,85.82,70,1,8.05,MX,2021-12-05 22:38:14
63,Bambous Virieux,-20.3428,57.7575,78.22,78,75,9.22,MU,2021-12-05 22:41:28
64,Thompson,55.7435,-97.8558,-18.24,76,1,8.05,CA,2021-12-05 22:41:28
65,Mar Del Plata,-38.0023,-57.5575,66.22,78,0,14.0,AR,2021-12-05 22:37:44
66,Puli,23.9664,120.9695,59.22,68,0,5.03,TW,2021-12-05 22:41:28
67,San Quintin,30.4833,-115.95,64.04,73,0,14.76,MX,2021-12-05 22:41:29
68,Palestina,31.9216,35.2033,52.93,77,67,4.94,PS,2021-12-05 22:41:29
69,Opuwo,-18.0607,13.84,67.37,25,0,2.15,NA,2021-12-05 22:41:29
70,Andreapol,56.6513,32.2664,15.51,94,98,6.29,RU,2021-12-05 22:41:30
71,Pyaozerskiy,65.8333,31.1667,-3.33,97,63,4.27,RU,2021-12-05 22:41:30
72,Voineasa,44.2833,24.1333,36.19,93,90,6.91,RO,2021-12-05 22:41:30
73,Snezhnogorsk,69.1933,33.2531,-7.82,83,14,27.51,RU,2021-12-05 22:41:31
74,Kaitangata,-46.2817,169.8464,53.92,55,92,8.08,NZ,2021-12-05 22:41:31
75,Omboue,-1.5746,9.2618,76.96,92,100,7.9,GA,2021-12-05 22:41:31
76,Hithadhoo,-0.6,73.0833,81.27,78,100,12.3,MV,2021-12-05 22:41:31
77,Copiapo,-27.3667,-70.3333,58.69,36,8,5.73,CL,2021-12-05 22:41:32
78,Atar,20.5169,-13.0499,69.6,15,100,10.31,MR,2021-12-05 22:41:32
79,Haines Junction,60.7522,-137.5108,0.66,99,100,2.13,CA,2021-12-05 22:41:32
80,Tasiilaq,65.6145,-37.6368,29.86,92,99,24.56,GL,2021-12-05 22:41:33
81,Bunbury,-33.3333,115.6333,58.82,64,7,18.16,AU,2021-12-05 22:41:33
82,Port Hedland,-20.3167,118.5667,89.65,29,98,13.8,AU,2021-12-05 22:41:33
83,Mayya,61.7333,130.2811,-13.14,99,100,3.04,RU,2021-12-05 22:41:33
84,Port Blair,11.6667,92.75,78.39,70,24,11.43,IN,2021-12-05 22:41:34
85,Kununurra,-15.7667,128.7333,76.98,88,90,4.61,AU,2021-12-05 22:41:34
86,Vanimo,-2.6741,141.3028,84.56,70,96,4.56,PG,2021-12-05 22:41:34
87,Cabo San Lucas,22.8909,-109.9124,81.52,50,75,3.44,MX,2021-12-05 22:38:52
88,Coquimbo,-29.9533,-71.3436,60.53,82,40,11.5,CL,2021-12-05 22:41:35
89,Kavieng,-2.5744,150.7967,82.63,79,95,7.31,PG,2021-12-05 22:41:35
90,Taoudenni,22.6783,-3.9836,61.65,22,100,10.18,ML,2021-12-05 22:41:35
91,Beckley,37.7782,-81.1882,57.69,50,20,3.0,US,2021-12-05 22:39:31
92,Tateyama,34.9833,139.8667,48.22,77,100,11.5,JP,2021-12-05 22:42:35
93,Luwuk,-0.9516,122.7875,79.57,87,100,1.66,ID,2021-12-05 22:42:36
94,Rio Grande,-32.035,-52.0986,69.94,82,21,11.92,BR,2021-12-05 22:42:36
95,Punta Arenas,-53.15,-70.9167,55.51,41,20,20.71,CL,2021-12-05 22:39:43
96,Cherskiy,68.75,161.3,-46.23,100,86,4.12,RU,2021-12-05 22:42:36
97,Carnarvon,-24.8667,113.6333,73.47,73,0,16.11,AU,2021-12-05 22:42:37
98,Benjamin Constant,-4.3831,-70.0311,82.53,74,40,2.3,BR,2021-12-05 22:42:37
99,Riyadh,24.6877,46.7219,55.54,35,4,2.89,SA,2021-12-05 22:39:40
100,Owando,-0.4819,15.8999,72.64,94,100,1.7,CG,2021-12-05 22:42:37
101,Samarai,-10.6167,150.6667,83.43,73,99,9.62,PG,2021-12-05 22:42:38
102,Cape Town,-33.9258,18.4232,62.1,90,75,3.0,ZA,2021-12-05 22:42:20
103,Georgetown,5.4112,100.3354,76.95,81,20,5.99,MY,2021-12-05 22:42:38
104,Jutai,-5.1833,-68.9,72.3,97,95,2.04,BR,2021-12-05 22:42:38
105,Mao,39.8885,4.2658,46.96,71,20,6.91,ES,2021-12-05 22:42:39
106,Tigzirt,36.8886,4.1198,52.48,63,78,27.22,DZ,2021-12-05 22:42:39
107,Hofn,64.2539,-15.2082,41.11,95,100,30.89,IS,2021-12-05 22:42:39
108,Westport,41.1415,-73.3579,45.19,61,1,7.0,US,2021-12-05 22:41:59
109,Honningsvag,70.9821,25.9704,29.95,80,75,21.85,NO,2021-12-05 22:42:40
110,Storm Lake,42.6411,-95.2097,43.3,36,20,26.46,US,2021-12-05 22:42:40
111,Pisco,-13.7,-76.2167,69.85,78,75,16.11,PE,2021-12-05 22:42:40
112,Honiara,-9.4333,159.95,84.96,72,90,4.18,SB,2021-12-05 22:42:40
113,Grindavik,63.8424,-22.4338,40.95,93,90,20.71,IS,2021-12-05 22:42:41
114,New Norfolk,-42.7826,147.0587,62.65,50,45,3.0,AU,2021-12-05 22:42:41
115,Berbera,10.4396,45.0143,75.96,66,1,4.34,SO,2021-12-05 22:42:41
116,Guerrero Negro,27.9769,-114.0611,67.44,69,0,16.22,MX,2021-12-05 22:42:42
117,Victoria,22.2855,114.1577,64.26,55,34,1.01,HK,2021-12-05 22:42:00
118,Fortuna,40.5982,-124.1573,55.33,91,90,1.99,US,2021-12-05 22:42:20
119,Evensk,61.95,159.2333,-14.67,80,24,7.94,RU,2021-12-05 22:42:42
120,Saint-Philippe,-21.3585,55.7679,76.55,79,37,10.47,RE,2021-12-05 22:41:59
121,San Jeronimo,-11.9472,-75.2829,50.43,84,100,2.98,PE,2021-12-05 22:42:43
122,Constitucion,-35.3333,-72.4167,63.73,68,5,4.94,CL,2021-12-05 22:42:43
123,Labuhan,-6.8844,112.2051,78.49,80,100,6.38,ID,2021-12-05 22:42:43
124,Cidreira,-30.1811,-50.2056,69.64,87,50,14.76,BR,2021-12-05 22:42:43
125,Asfi,32.2994,-9.2372,57.79,81,0,20.56,MA,2021-12-05 22:42:44
126,Natal,-5.795,-35.2094,83.05,78,40,12.66,BR,2021-12-05 22:42:35
127,Neuquen,-38.9516,-68.0591,85.89,32,0,8.05,AR,2021-12-05 22:42:44
128,Katangli,51.7102,143.2326,21.07,86,73,9.95,RU,2021-12-05 22:42:44
129,Strezhevoy,60.7333,77.5889,1.38,99,100,4.38,RU,2021-12-05 22:42:45
130,Waipawa,-41.4122,175.5153,51.46,96,100,7.18,NZ,2021-12-05 22:42:45
131,Cape Canaveral,28.4058,-80.6048,74.25,74,90,4.61,US,2021-12-05 22:42:45
132,Qaqortoq,60.7167,-46.0333,27.1,68,100,23.62,GL,2021-12-05 22:42:46
133,Okhotsk,59.3833,143.3,-12.73,88,19,12.37,RU,2021-12-05 22:42:46
134,Rawson,-43.3002,-65.1023,64.81,58,29,14.47,AR,2021-12-05 22:42:46
135,Khatanga,71.9667,102.5,-22.14,100,97,6.8,RU,2021-12-05 22:43:46
136,Roma,43.2128,-75.4557,40.12,77,90,6.91,US,2021-12-05 22:43:47
137,Campo Gobierno,24.6536,-107.5411,82.71,36,90,5.75,MX,2021-12-05 22:43:47
138,Hornepayne,49.2138,-84.7705,18.21,88,100,6.62,CA,2021-12-05 22:43:47
139,Barrow,71.2906,-156.7887,8.62,78,90,19.57,US,2021-12-05 22:39:03
140,Olinda,-8.0089,-34.8553,80.33,83,40,5.75,BR,2021-12-05 22:43:19
141,Tigil,57.8,158.6667,22.75,92,100,23.91,RU,2021-12-05 22:43:48
142,Whitianga,-36.8333,175.7,71.58,75,60,9.19,NZ,2021-12-05 22:43:23
143,Sangar,63.9242,127.4739,-20.78,94,99,6.6,RU,2021-12-05 22:43:48
144,Russell,32.3502,-85.1999,71.2,68,1,4.61,US,2021-12-05 22:43:49
145,Paciran,-6.8767,112.3761,78.55,80,100,8.1,ID,2021-12-05 22:43:49
146,Fujieda,34.8667,138.2667,55.85,66,75,9.22,JP,2021-12-05 22:43:49
147,Kapaa,22.0752,-159.319,79.12,70,40,4.0,US,2021-12-05 22:43:49
148,Lerwick,60.1545,-1.1494,41.0,62,55,7.25,GB,2021-12-05 22:43:50
149,Kodiak,57.79,-152.4072,33.31,75,90,5.75,US,2021-12-05 22:40:08
150,Alihe,50.5667,123.7167,14.72,78,3,7.25,CN,2021-12-05 22:43:50
151,Qui Nhon,13.7667,109.2333,69.39,92,100,10.54,VN,2021-12-05 22:41:45
152,Lichuan,30.3,108.85,39.47,88,0,1.63,CN,2021-12-05 22:43:50
153,Alofi,-19.0595,-169.9187,80.49,78,71,19.57,NU,2021-12-05 22:43:51
154,Dera Ghazi Khan,30.0561,70.6348,60.3,29,8,6.58,PK,2021-12-05 22:43:51
155,Aksarka,66.5606,67.7975,-16.85,91,39,13.8,RU,2021-12-05 22:43:51
156,Acari,-15.4311,-74.6158,71.02,79,100,4.79,PE,2021-12-05 22:43:51
157,Chadan,51.2833,91.5833,-4.04,98,100,1.54,RU,2021-12-05 22:43:52
158,Vardo,70.3705,31.1107,10.15,78,19,22.3,NO,2021-12-05 22:43:52
159,Dikson,73.5069,80.5464,-2.0,94,100,9.86,RU,2021-12-05 22:43:47
160,North Battleford,52.7834,-108.2847,-3.91,65,1,11.5,CA,2021-12-05 22:40:59
161,Nanortalik,60.1432,-45.2371,27.07,68,96,34.9,GL,2021-12-05 22:43:52
162,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,74.82,97,98,2.01,BR,2021-12-05 22:43:53
163,Pevek,69.7008,170.3133,-9.47,96,100,17.13,RU,2021-12-05 22:43:53
164,Butaritari,3.0707,172.7902,80.82,83,100,11.97,KI,2021-12-05 22:43:19
165,Novopokrovskaya,45.9514,40.7006,41.11,94,88,3.18,RU,2021-12-05 22:43:53
166,Batsfjord,70.6345,29.7185,22.93,66,28,25.32,NO,2021-12-05 22:43:54
167,Flinders,-34.5833,150.8552,67.21,72,98,7.27,AU,2021-12-05 22:43:54
168,Kochi,9.9399,76.2602,76.98,89,18,5.12,IN,2021-12-05 22:39:17
169,Mopti,14.6667,-4.0,75.47,14,33,10.2,ML,2021-12-05 22:43:54
170,Chapais,49.7834,-74.8492,-0.62,98,99,4.18,CA,2021-12-05 22:43:55
171,Comodoro Rivadavia,-45.8667,-67.5,66.06,45,20,26.46,AR,2021-12-05 22:43:55
172,Manta,-0.95,-80.7333,78.58,78,75,13.8,EC,2021-12-05 22:40:07
173,Inverell,-29.7833,151.1167,76.66,61,56,7.0,AU,2021-12-05 22:43:55
174,Souillac,-20.5167,57.5167,78.37,78,75,9.22,MU,2021-12-05 22:43:15
175,Nantucket,41.2835,-70.0995,43.97,61,1,3.44,US,2021-12-05 22:43:56
176,Bathsheba,13.2167,-59.5167,81.21,69,75,20.71,BB,2021-12-05 22:43:56
177,Husavik,66.0449,-17.3389,42.71,73,100,27.47,IS,2021-12-05 22:43:56
178,Kisangani,0.5167,25.2,70.43,99,100,2.35,CD,2021-12-05 22:43:56
179,Mount Gambier,-37.8333,140.7667,64.31,55,74,6.91,AU,2021-12-05 22:43:57
180,Ponta Delgada,37.7333,-25.6667,64.51,63,75,3.44,PT,2021-12-05 22:43:57
181,Yacuiba,-22.038,-63.6797,68.68,91,100,3.83,BO,2021-12-05 22:43:57
182,Ponta Do Sol,32.6667,-17.1,65.03,72,27,9.31,PT,2021-12-05 22:43:58
183,Manuk Mangkaw,4.8,119.85,81.36,75,78,5.32,PH,2021-12-05 22:44:58
184,Berdsk,54.7551,83.0967,28.04,91,98,9.57,RU,2021-12-05 22:44:58
185,Sorata,-15.7667,-68.6333,46.58,92,100,5.57,BO,2021-12-05 22:44:59
186,Bom Jesus,-9.0744,-44.3586,74.12,85,26,2.15,BR,2021-12-05 22:44:59
187,Cap Malheureux,-19.9842,57.6142,78.48,69,5,5.99,MU,2021-12-05 22:44:59
188,Caxias,38.7031,-9.2767,56.48,72,75,1.99,PT,2021-12-05 22:44:59
189,Kismayo,-0.3582,42.5454,79.75,75,43,11.61,SO,2021-12-05 22:45:00
190,Kirkwall,58.9848,-2.9587,41.34,80,73,8.05,GB,2021-12-05 22:45:00
191,Jati,24.3539,68.2671,68.58,43,0,5.21,PK,2021-12-05 22:45:00
192,Airai,-8.9266,125.4092,65.5,85,99,1.07,TL,2021-12-05 22:41:44
193,Miranda,3.2499,-76.2281,80.73,95,89,2.89,CO,2021-12-05 22:45:01
194,Pangnirtung,66.1451,-65.7125,7.74,97,100,6.91,CA,2021-12-05 22:44:49
195,Lagoa,39.05,-27.9833,63.07,75,84,11.9,PT,2021-12-05 22:45:01
196,Saint Anthony,45.0205,-93.218,38.55,68,90,3.0,US,2021-12-05 22:45:01
197,Prince Albert,53.2001,-105.7677,-5.85,59,20,13.8,CA,2021-12-05 22:45:01
198,Puerto Madryn,-42.7692,-65.0385,67.64,50,7,18.32,AR,2021-12-05 22:45:02
199,Isangel,-19.55,169.2667,84.31,79,75,0.0,VU,2021-12-05 22:45:02
200,Bonavista,48.6499,-53.1147,33.12,63,94,17.43,CA,2021-12-05 22:45:02
201,Kolpashevo,58.3131,82.9089,29.7,97,100,11.86,RU,2021-12-05 22:45:03
202,Tartus,34.889,35.8866,56.43,64,27,6.98,SY,2021-12-05 22:45:03
203,Dauphin,51.1494,-100.0502,3.34,72,90,11.5,CA,2021-12-05 22:45:03
204,Portland,45.5234,-122.6762,47.93,78,75,1.01,US,2021-12-05 22:40:23
205,Marsabit,2.3284,37.9899,65.97,75,83,10.74,KE,2021-12-05 22:45:03
206,Muros,42.7762,-9.0603,53.24,94,52,4.54,ES,2021-12-05 22:44:12
207,Belyy Yar,53.6039,91.3903,8.85,89,64,2.24,RU,2021-12-05 22:45:04
208,Punto Fijo,11.6956,-70.1996,80.44,79,86,26.84,VE,2021-12-05 22:45:04
209,Chenove,47.2932,5.0046,38.01,87,75,3.44,FR,2021-12-05 22:45:05
210,Japura,-0.3167,102.35,72.25,98,99,2.68,ID,2021-12-05 22:45:05
211,Faanui,-16.4833,-151.75,81.37,66,44,17.02,PF,2021-12-05 22:45:05
212,Katsuura,35.1333,140.3,48.18,74,100,8.63,JP,2021-12-05 22:45:05
213,Castlerea,53.7667,-8.5,40.62,82,100,14.76,IE,2021-12-05 22:45:06
214,Fairbanks,64.8378,-147.7164,7.92,77,1,0.0,US,2021-12-05 22:45:06
215,Iskenderun,36.5872,36.1735,45.43,45,0,4.38,TR,2021-12-05 22:45:06
216,Faya,18.3851,42.4509,55.51,70,0,1.79,SA,2021-12-05 22:40:41
217,Jalu,29.0331,21.5482,56.79,62,0,5.35,LY,2021-12-05 22:40:42
218,Leningradskiy,69.3833,178.4167,-3.69,98,100,15.05,RU,2021-12-05 22:45:07
219,Shima,24.4478,117.8111,61.21,76,0,3.44,CN,2021-12-05 22:45:07
220,Hambantota,6.1241,81.1185,77.05,89,9,7.05,LK,2021-12-05 22:43:18
221,Sao Filipe,14.8961,-24.4956,75.49,73,66,12.39,CV,2021-12-05 22:45:07
222,Ukiah,39.1502,-123.2078,76.12,41,1,5.75,US,2021-12-05 22:45:08
223,Urengoy,65.9667,78.3667,-31.04,100,48,6.53,RU,2021-12-05 22:45:08
224,Coihaique,-45.5752,-72.0662,69.75,46,75,6.91,CL,2021-12-05 22:45:08
225,Mahebourg,-20.4081,57.7,78.26,78,75,9.22,MU,2021-12-05 22:45:09
226,Lodja,-3.4833,23.4333,69.93,97,100,1.07,CD,2021-12-05 22:45:09
227,Razdolinsk,58.4211,94.6658,25.0,96,100,8.55,RU,2021-12-05 22:45:09
228,Chalmette,29.9427,-89.9634,75.25,70,20,4.0,US,2021-12-05 22:46:10
229,Batagay,67.6333,134.6333,-18.87,99,100,1.12,RU,2021-12-05 22:46:10
230,Kahului,20.8947,-156.47,75.85,83,90,4.61,US,2021-12-05 22:46:11
231,Lapy,52.9911,22.8842,30.49,92,100,8.66,PL,2021-12-05 22:46:11
232,Demidov,55.2706,31.515,21.63,98,100,3.13,RU,2021-12-05 22:46:11
233,Charters Towers,-20.1,146.2667,82.09,51,3,14.5,AU,2021-12-05 22:46:12
234,Namibe,-15.1961,12.1522,72.28,62,4,6.42,AO,2021-12-05 22:46:12
235,Tuatapere,-46.1333,167.6833,55.81,51,84,6.85,NZ,2021-12-05 22:43:49
236,Tarnow,50.0138,20.987,38.37,99,100,1.97,PL,2021-12-05 22:46:12
237,Onega,63.9061,38.1404,7.14,91,36,3.04,RU,2021-12-05 22:46:13
238,Barra,-11.0894,-43.1417,78.21,69,48,4.88,BR,2021-12-05 22:46:13
239,Moussoro,13.6408,16.4901,75.81,17,6,11.95,TD,2021-12-05 22:46:13
240,Praya,14.9215,-23.5087,73.94,78,0,18.41,CV,2021-12-05 22:46:14
241,Biltine,14.5333,20.9167,75.15,21,4,9.84,TD,2021-12-05 22:46:14
242,Codrington,-38.2667,141.9667,70.02,41,99,10.29,AU,2021-12-05 22:43:48
243,Salalah,17.0151,54.0924,75.29,33,0,8.05,OM,2021-12-05 22:43:32
244,Port Alfred,-33.5906,26.891,68.59,92,100,5.99,ZA,2021-12-05 22:43:19
245,Xuddur,4.1213,43.8894,70.75,72,46,9.78,SO,2021-12-05 22:45:42
246,Beringovskiy,63.05,179.3167,6.84,81,100,35.99,RU,2021-12-05 22:46:15
247,Warri,5.5167,5.75,78.28,89,98,4.07,NG,2021-12-05 22:46:15
248,Hualmay,-11.0964,-77.6139,67.33,84,100,10.49,PE,2021-12-05 22:43:19
249,Nome,64.5011,-165.4064,32.07,87,90,26.46,US,2021-12-05 22:46:16
250,Harwich,51.9419,1.2844,42.51,87,90,5.99,GB,2021-12-05 22:46:16
251,Iqaluit,63.7506,-68.5145,10.13,72,90,13.0,CA,2021-12-05 22:43:04
252,Nouadhibou,20.931,-17.0347,67.98,56,39,10.36,MR,2021-12-05 22:43:44
253,Delijan,33.9905,50.6838,47.23,28,36,1.25,IR,2021-12-05 22:46:16
254,Vangaindrano,-23.35,47.6,74.59,93,17,6.26,MG,2021-12-05 22:46:16
255,Gabu,12.2833,-14.2167,79.52,23,100,3.87,GW,2021-12-05 22:46:17
256,Kerman,30.2832,57.0788,53.47,16,92,1.77,IR,2021-12-05 22:46:17
257,Bereda,43.2686,-7.5406,48.92,100,85,1.59,ES,2021-12-05 22:46:18
258,Mudanjiang,44.5833,129.6,26.49,90,56,6.96,CN,2021-12-05 22:46:18
259,Lavrentiya,65.5833,-171.0,29.25,96,100,19.08,RU,2021-12-05 22:44:20
260,Arraial Do Cabo,-22.9661,-42.0278,75.16,88,20,16.11,BR,2021-12-05 22:46:18
261,Kemijarvi,66.7131,27.4306,-0.22,97,20,3.58,FI,2021-12-05 22:46:19
262,Bria,6.5423,21.9863,73.96,40,100,2.35,CF,2021-12-05 22:46:19
263,Bogande,12.9714,-0.1436,76.71,13,2,8.32,BF,2021-12-05 22:46:19
264,Nawa,27.0167,75.0,61.97,64,36,5.14,IN,2021-12-05 22:46:20
265,Vestmanna,62.1564,-7.1664,36.52,70,90,16.11,FO,2021-12-05 22:46:20
266,Suleja,9.1758,7.1808,77.18,34,71,4.59,NG,2021-12-05 22:46:20
267,Tambopata,-12.7333,-69.1833,73.29,94,90,4.61,PE,2021-12-05 22:46:20
268,Ngunguru,-35.6167,174.5,78.17,81,45,12.66,NZ,2021-12-05 22:46:21
269,Quatre Cocos,-20.2078,57.7625,78.1,71,28,11.77,MU,2021-12-05 22:46:21
270,Kangaatsiaq,68.3065,-53.4641,28.72,88,100,25.7,GL,2021-12-05 22:46:21
271,Bhinmal,25.0,72.25,65.25,47,1,4.61,IN,2021-12-05 22:46:22
272,Great Yarmouth,52.6083,1.7305,43.05,75,85,11.14,GB,2021-12-05 22:46:22
273,Lazaro Cardenas,17.9583,-102.2,82.15,69,65,5.12,MX,2021-12-05 22:46:22
274,Coruripe,-10.1256,-36.1756,77.88,83,79,11.59,BR,2021-12-05 22:46:23
275,Huicheng,23.0385,116.2899,51.75,60,4,7.38,CN,2021-12-05 22:47:23
276,Pitanga,-24.7572,-51.7614,66.76,74,73,3.53,BR,2021-12-05 22:47:23
277,Bilibino,68.0546,166.4372,-19.23,99,100,2.53,RU,2021-12-05 22:47:24
278,Suntar,62.1444,117.6319,-24.57,98,56,4.23,RU,2021-12-05 22:47:24
279,Badhni Kalan,30.6833,75.2833,57.11,77,0,4.14,IN,2021-12-05 22:47:24
280,Urkut,47.085,17.6439,31.33,98,100,6.71,HU,2021-12-05 22:47:25
281,Ust-Maya,60.4167,134.5333,-2.2,95,100,5.73,RU,2021-12-05 22:47:25
282,Belmonte,-15.8631,-38.8828,79.3,85,0,5.35,BR,2021-12-05 22:47:25
283,Taicheng,38.731,113.228,28.92,42,0,5.1,CN,2021-12-05 22:47:25
284,Norman Wells,65.282,-126.8329,-11.74,81,72,4.74,CA,2021-12-05 22:47:26
285,Talnakh,69.4865,88.3972,-16.8,99,100,13.47,RU,2021-12-05 22:44:52
286,Arlit,18.7369,7.3853,68.43,17,3,6.08,NE,2021-12-05 22:47:26
287,Santa Cruz Del Sur,20.7147,-77.9956,78.96,74,100,3.91,CU,2021-12-05 22:47:26
288,Pontes E Lacerda,-15.2261,-59.3353,75.65,95,99,3.06,BR,2021-12-05 22:47:27
289,Gurupi,-11.7292,-49.0686,75.56,86,69,3.8,BR,2021-12-05 22:47:27
290,Tabuk,17.4189,121.4443,66.78,91,85,1.99,PH,2021-12-05 22:47:27
291,Necochea,-38.5473,-58.7368,64.04,75,0,9.17,AR,2021-12-05 22:44:15
292,Abreus,22.2775,-80.5675,80.91,74,3,5.12,CU,2021-12-05 22:47:28
293,Bandar,2.05,99.75,71.01,97,89,2.39,ID,2021-12-05 22:47:28
294,Severo-Kurilsk,50.6789,156.125,31.68,77,94,16.49,RU,2021-12-05 22:44:39
295,Karratha,-20.7377,116.8463,87.13,31,30,15.86,AU,2021-12-05 22:47:28
296,Minab,27.1467,57.0801,60.3,50,16,1.86,IR,2021-12-05 22:47:29
